name,date,m,y,value
County of Lethbridge,2016-11,11,2016,3.52
County of Lethbridge,2016-12,12,2016,16.6
County of Lethbridge,2017-01,1,2017,7.1
County of Lethbridge,2017-02,2,2017,16.95
County of Lethbridge,2017-03,3,2017,13.57
County of Lethbridge,2017-04,4,2017,36.6
County of Lethbridge,2017-05,5,2017,40
County of Lethbridge,2017-06,6,2017,57.67
County of Lethbridge,2017-07,7,2017,5.01
County of Lethbridge,2017-08,8,2017,12.04
County of Lethbridge,2017-09,9,2017,3.52
County of Lethbridge,2017-10,10,2017,30.46
County of Lethbridge,2017-11,11,2017,14.01
County of Lethbridge,2017-12,12,2017,22.92
County of Lethbridge,2018-01,1,2018,7.61
County of Lethbridge,2018-02,2,2018,23.2
County of Lethbridge,2018-03,3,2018,21.02
County of Lethbridge,2018-04,4,2018,28.03
County of Lethbridge,2018-05,5,2018,23.04
County of Lethbridge,2018-06,6,2018,49.86
County of Lethbridge,2018-07,7,2018,26.8
County of Lethbridge,2018-08,8,2018,22.16
County of Lethbridge,2018-09,9,2018,25.69
County of Lethbridge,2018-10,10,2018,16.36
County of Lethbridge,2018-11,11,2018,16.59
County of Lethbridge,2018-12,12,2018,8.02
County of Lethbridge,2019-01,1,2019,10.59
County of Lethbridge,2019-02,2,2019,17.83
County of Lethbridge,2019-03,3,2019,5.32
County of Lethbridge,2019-04,4,2019,6.95
County of Lethbridge,2019-05,5,2019,51.15
County of Lethbridge,2019-06,6,2019,29.25
County of Lethbridge,2019-07,7,2019,39.15
County of Lethbridge,2019-08,8,2019,37.51
County of Lethbridge,2019-09,9,2019,53.38
County of Lethbridge,2019-10,10,2019,12.95
County of Lethbridge,2019-11,11,2019,28.49
County of Lethbridge,2019-12,12,2019,8.29
County of Lethbridge,2020-01,1,2020,6.49
County of Lethbridge,2020-02,2,2020,12.74
County of Lethbridge,2020-03,3,2020,10.28
County of Lethbridge,2020-04,4,2020,19.17
County of Lethbridge,2020-05,5,2020,72.09
County of Lethbridge,2020-06,6,2020,121.3
County of Lethbridge,2020-07,7,2020,20
County of Lethbridge,2020-08,8,2020,14.83
County of Lethbridge,2020-09,9,2020,28.75
County of Lethbridge,2020-10,10,2020,19.35
County of Lethbridge,2020-11,11,2020,19.17
County of Lethbridge,2020-12,12,2020,10.63
County of Lethbridge,2021-01,1,2021,1.61
County of Lethbridge,2021-02,2,2021,11.4
County of Lethbridge,2021-03,3,2021,4.96
County of Lethbridge,2021-04,4,2021,14.3
County of Lethbridge,2021-05,5,2021,44.1
County of Lethbridge,2021-06,6,2021,25.21
County of Lethbridge,2021-07,7,2021,33.12
County of Lethbridge,2021-08,8,2021,46.17
County of Lethbridge,2021-09,9,2021,14.6
County of Lethbridge,2021-10,10,2021,34.75
County of Lethbridge,2021-11,11,2021,9.38
County of Lethbridge,2021-12,12,2021,12.74
County of Lethbridge,2022-01,1,2022,5.45
County of Lethbridge,2022-02,2,2022,10.05
County of Lethbridge,2022-03,3,2022,11.25
County of Lethbridge,2022-04,4,2022,5.35
County of Lethbridge,2022-05,5,2022,8.45
County of Lethbridge,2022-06,6,2022,101.36
County of Lethbridge,2022-07,7,2022,68.06
County of Lethbridge,2022-08,8,2022,39.86
County of Lethbridge,2022-09,9,2022,15.78
County of Lethbridge,2022-10,10,2022,34.17
County of Lethbridge,2022-11,11,2022,17.64
County of Lethbridge,2022-12,12,2022,19.08
County of Lethbridge,2023-01,1,2023,6.57
County of Lethbridge,2023-02,2,2023,9.23
County of Lethbridge,2023-03,3,2023,8.72
County of Lethbridge,2023-04,4,2023,11.04
County of Lethbridge,2023-05,5,2023,13.4
County of Lethbridge,2023-06,6,2023,31.03
County of Lethbridge,2023-07,7,2023,29.68
County of Lethbridge,2023-08,8,2023,26.83
County of Lethbridge,2023-09,9,2023,22.35
County of Lethbridge,2023-10,10,2023,30.02
County of Lethbridge,2023-11,11,2023,2.4
County of Lethbridge,2023-12,12,2023,5.87
County of Lethbridge,2024-01,1,2024,25.01
County of Lethbridge,2024-02,2,2024,21.33
County of Lethbridge,2024-03,3,2024,26.17
County of Lethbridge,2024-04,4,2024,27.25
County of Lethbridge,2024-05,5,2024,101.06
County of Lethbridge,2024-06,6,2024,58.98
County of Minburn No. 27,2012-01,1,2012,6.17
County of Minburn No. 27,2012-02,2,2012,4.8
County of Minburn No. 27,2012-03,3,2012,19.92
County of Minburn No. 27,2012-04,4,2012,41.2
County of Minburn No. 27,2012-05,5,2012,68.4
County of Minburn No. 27,2012-06,6,2012,60.45
County of Minburn No. 27,2012-07,7,2012,113.71
County of Minburn No. 27,2012-08,8,2012,87.94
County of Minburn No. 27,2012-09,9,2012,14.25
County of Minburn No. 27,2012-10,10,2012,19.93
County of Minburn No. 27,2012-11,11,2012,16.88
County of Minburn No. 27,2012-12,12,2012,14.18
County of Minburn No. 27,2013-01,1,2013,15.95
County of Minburn No. 27,2013-02,2,2013,8.48
County of Minburn No. 27,2013-03,3,2013,12.83
County of Minburn No. 27,2013-04,4,2013,23.36
County of Minburn No. 27,2013-05,5,2013,10.31
County of Minburn No. 27,2013-06,6,2013,82.44
County of Minburn No. 27,2013-07,7,2013,65.02
County of Minburn No. 27,2013-08,8,2013,50.93
County of Minburn No. 27,2013-09,9,2013,2.56
County of Minburn No. 27,2013-10,10,2013,10.75
County of Minburn No. 27,2013-11,11,2013,18.94
County of Minburn No. 27,2013-12,12,2013,21.13
County of Minburn No. 27,2014-01,1,2014,3.57
County of Minburn No. 27,2014-02,2,2014,7.29
County of Minburn No. 27,2014-03,3,2014,5.2
County of Minburn No. 27,2014-04,4,2014,45.04
County of Minburn No. 27,2014-05,5,2014,43.7
County of Minburn No. 27,2014-06,6,2014,107.88
County of Minburn No. 27,2014-07,7,2014,83.77
County of Minburn No. 27,2014-08,8,2014,25.59
County of Minburn No. 27,2014-09,9,2014,26.56
County of Minburn No. 27,2014-10,10,2014,8.44
County of Minburn No. 27,2014-11,11,2014,30.77
County of Minburn No. 27,2014-12,12,2014,2.65
County of Minburn No. 27,2015-01,1,2015,12.31
County of Minburn No. 27,2015-02,2,2015,21.09
County of Minburn No. 27,2015-03,3,2015,28.72
County of Minburn No. 27,2015-04,4,2015,9.32
County of Minburn No. 27,2015-05,5,2015,9.76
County of Minburn No. 27,2015-06,6,2015,47.18
County of Minburn No. 27,2015-07,7,2015,98.03
County of Minburn No. 27,2015-08,8,2015,37.08
County of Minburn No. 27,2015-09,9,2015,73.49
County of Minburn No. 27,2015-10,10,2015,17.36
County of Minburn No. 27,2015-11,11,2015,14.16
County of Minburn No. 27,2015-12,12,2015,4.74
County of Minburn No. 27,2016-01,1,2016,17.07
County of Minburn No. 27,2016-02,2,2016,7.58
County of Minburn No. 27,2016-03,3,2016,23.09
County of Minburn No. 27,2016-04,4,2016,22.69
County of Minburn No. 27,2016-05,5,2016,83.05
County of Minburn No. 27,2016-06,6,2016,62.35
County of Minburn No. 27,2016-07,7,2016,106.82
County of Minburn No. 27,2016-08,8,2016,50.92
County of Minburn No. 27,2016-09,9,2016,22.67
County of Minburn No. 27,2016-10,10,2016,42.08
County of Minburn No. 27,2016-11,11,2016,10.42
County of Minburn No. 27,2016-12,12,2016,8.8
County of Minburn No. 27,2017-01,1,2017,8.34
County of Minburn No. 27,2017-02,2,2017,9.54
County of Minburn No. 27,2017-03,3,2017,27.11
County of Minburn No. 27,2017-04,4,2017,69.55
County of Minburn No. 27,2017-05,5,2017,65.33
County of Minburn No. 27,2017-06,6,2017,95.85
County of Minburn No. 27,2017-07,7,2017,55.73
County of Minburn No. 27,2017-08,8,2017,27.15
County of Minburn No. 27,2017-09,9,2017,23.13
County of Minburn No. 27,2017-10,10,2017,32.93
County of Minburn No. 27,2017-11,11,2017,16.36
County of Minburn No. 27,2017-12,12,2017,2.27
County of Minburn No. 27,2018-01,1,2018,13
County of Minburn No. 27,2018-02,2,2018,8.14
County of Minburn No. 27,2018-03,3,2018,14.65
County of Minburn No. 27,2018-04,4,2018,12.77
County of Minburn No. 27,2018-05,5,2018,15.47
County of Minburn No. 27,2018-06,6,2018,42.73
County of Minburn No. 27,2018-07,7,2018,74.02
County of Minburn No. 27,2018-08,8,2018,33.14
County of Minburn No. 27,2018-09,9,2018,58.83
County of Minburn No. 27,2018-10,10,2018,19.99
County of Minburn No. 27,2018-11,11,2018,17.82
County of Minburn No. 27,2018-12,12,2018,16.53
County of Minburn No. 27,2019-01,1,2019,15.73
County of Minburn No. 27,2019-02,2,2019,13.95
County of Minburn No. 27,2019-03,3,2019,1.16
County of Minburn No. 27,2019-04,4,2019,8.88
County of Minburn No. 27,2019-05,5,2019,7.62
County of Minburn No. 27,2019-06,6,2019,127.22
County of Minburn No. 27,2019-07,7,2019,110.16
County of Minburn No. 27,2019-08,8,2019,37.8
County of Minburn No. 27,2019-09,9,2019,49.49
County of Minburn No. 27,2019-10,10,2019,18.54
County of Minburn No. 27,2019-11,11,2019,13.69
County of Minburn No. 27,2019-12,12,2019,9.2
County of Minburn No. 27,2020-01,1,2020,12.76
County of Minburn No. 27,2020-02,2,2020,14.3
County of Minburn No. 27,2020-03,3,2020,17.78
County of Minburn No. 27,2020-04,4,2020,4.41
County of Minburn No. 27,2020-05,5,2020,48.59
County of Minburn No. 27,2020-06,6,2020,108.26
County of Minburn No. 27,2020-07,7,2020,81.25
County of Minburn No. 27,2020-08,8,2020,109.77
County of Minburn No. 27,2020-09,9,2020,5.41
County of Minburn No. 27,2020-10,10,2020,8.92
County of Minburn No. 27,2020-11,11,2020,17.89
County of Minburn No. 27,2020-12,12,2020,1.29
County of Minburn No. 27,2021-01,1,2021,6.07
County of Minburn No. 27,2021-02,2,2021,3.53
County of Minburn No. 27,2021-03,3,2021,4.22
County of Minburn No. 27,2021-04,4,2021,4.01
County of Minburn No. 27,2021-05,5,2021,61.63
County of Minburn No. 27,2021-06,6,2021,45.06
County of Minburn No. 27,2021-07,7,2021,14.67
County of Minburn No. 27,2021-08,8,2021,36.29
County of Minburn No. 27,2021-09,9,2021,10.49
County of Minburn No. 27,2021-10,10,2021,4.25
County of Minburn No. 27,2021-11,11,2021,10.88
County of Minburn No. 27,2021-12,12,2021,22.36
County of Minburn No. 27,2022-01,1,2022,23.06
County of Minburn No. 27,2022-02,2,2022,12.72
County of Minburn No. 27,2022-03,3,2022,17.1
County of Minburn No. 27,2022-04,4,2022,12.38
County of Minburn No. 27,2022-05,5,2022,38.15
County of Minburn No. 27,2022-06,6,2022,127.81
County of Minburn No. 27,2022-07,7,2022,63.07
County of Minburn No. 27,2022-08,8,2022,28.99
County of Minburn No. 27,2022-09,9,2022,4.89
County of Minburn No. 27,2022-10,10,2022,3.5
County of Minburn No. 27,2022-11,11,2022,19.32
County of Minburn No. 27,2022-12,12,2022,19.24
County of Minburn No. 27,2023-01,1,2023,5.86
County of Minburn No. 27,2023-02,2,2023,3.91
County of Minburn No. 27,2023-03,3,2023,2.18
County of Minburn No. 27,2023-04,4,2023,20.95
County of Minburn No. 27,2023-05,5,2023,28.35
County of Minburn No. 27,2023-06,6,2023,66.69
County of Minburn No. 27,2023-07,7,2023,69.57
County of Minburn No. 27,2023-08,8,2023,72.92
County of Minburn No. 27,2023-09,9,2023,15.45
County of Minburn No. 27,2023-10,10,2023,3.49
County of Minburn No. 27,2023-11,11,2023,1.11
County of Minburn No. 27,2023-12,12,2023,6.71
County of Minburn No. 27,2024-01,1,2024,8.71
County of Minburn No. 27,2024-02,2,2024,14.12
County of Minburn No. 27,2024-03,3,2024,7.1
County of Minburn No. 27,2024-04,4,2024,28.92
County of Minburn No. 27,2024-05,5,2024,72.37
County of Minburn No. 27,2024-06,6,2024,62.27
County of Newell,2012-01,1,2012,4.59
County of Newell,2012-02,2,2012,8.68
County of Newell,2012-03,3,2012,11.14
County of Newell,2012-04,4,2012,33.89
County of Newell,2012-05,5,2012,59.28
County of Newell,2012-06,6,2012,130.75
County of Newell,2012-07,7,2012,24.84
County of Newell,2012-08,8,2012,38.5
County of Newell,2012-09,9,2012,3.91
County of Newell,2012-10,10,2012,28
County of Newell,2012-11,11,2012,14.4
County of Newell,2012-12,12,2012,10.44
County of Newell,2013-01,1,2013,6.09
County of Newell,2013-02,2,2013,2.29
County of Newell,2013-03,3,2013,8.98
County of Newell,2013-04,4,2013,18.99
County of Newell,2013-05,5,2013,50.78
County of Newell,2013-06,6,2013,78.96
County of Newell,2013-07,7,2013,52.57
County of Newell,2013-08,8,2013,13.87
County of Newell,2013-09,9,2013,29.87
County of Newell,2013-10,10,2013,12.99
County of Newell,2013-11,11,2013,16.04
County of Newell,2013-12,12,2013,14.8
County of Newell,2014-01,1,2014,5.37
County of Newell,2014-02,2,2014,1.87
County of Newell,2014-03,3,2014,11.5
County of Newell,2014-04,4,2014,18.62
County of Newell,2014-05,5,2014,30.01
County of Newell,2014-06,6,2014,77.98
County of Newell,2014-07,7,2014,35.74
County of Newell,2014-08,8,2014,79.35
County of Newell,2014-09,9,2014,34.96
County of Newell,2014-10,10,2014,11.77
County of Newell,2014-11,11,2014,39.3
County of Newell,2014-12,12,2014,12.03
County of Newell,2015-01,1,2015,10.71
County of Newell,2015-02,2,2015,5.43
County of Newell,2015-03,3,2015,8.11
County of Newell,2015-04,4,2015,5.06
County of Newell,2015-05,5,2015,8.52
County of Newell,2015-06,6,2015,27.63
County of Newell,2015-07,7,2015,37.41
County of Newell,2015-08,8,2015,71.09
County of Newell,2015-09,9,2015,55.34
County of Newell,2015-10,10,2015,4.57
County of Newell,2015-11,11,2015,8.48
County of Newell,2015-12,12,2015,12.53
County of Newell,2016-01,1,2016,9.67
County of Newell,2016-02,2,2016,6.89
County of Newell,2016-03,3,2016,2.93
County of Newell,2016-04,4,2016,20.74
County of Newell,2016-05,5,2016,66.52
County of Newell,2016-06,6,2016,44.78
County of Newell,2016-07,7,2016,121.22
County of Newell,2016-08,8,2016,46.43
County of Newell,2016-09,9,2016,24.1
County of Newell,2016-10,10,2016,11.4
County of Newell,2016-11,11,2016,1.48
County of Newell,2016-12,12,2016,11.41
County of Newell,2017-01,1,2017,8.93
County of Newell,2017-02,2,2017,16.68
County of Newell,2017-03,3,2017,15.15
County of Newell,2017-04,4,2017,20.03
County of Newell,2017-05,5,2017,30.67
County of Newell,2017-06,6,2017,65.22
County of Newell,2017-07,7,2017,28.67
County of Newell,2017-08,8,2017,12.82
County of Newell,2017-09,9,2017,5.59
County of Newell,2017-10,10,2017,20.51
County of Newell,2017-11,11,2017,17.35
County of Newell,2017-12,12,2017,12.96
County of Newell,2018-01,1,2018,6.41
County of Newell,2018-02,2,2018,12.72
County of Newell,2018-03,3,2018,24.68
County of Newell,2018-04,4,2018,10.5
County of Newell,2018-05,5,2018,15.14
County of Newell,2018-06,6,2018,60.41
County of Newell,2018-07,7,2018,39.22
County of Newell,2018-08,8,2018,24.54
County of Newell,2018-09,9,2018,17.04
County of Newell,2018-10,10,2018,9.98
County of Newell,2018-11,11,2018,11.52
County of Newell,2018-12,12,2018,7.12
County of Newell,2019-01,1,2019,4.31
County of Newell,2019-02,2,2019,17.36
County of Newell,2019-03,3,2019,3.53
County of Newell,2019-04,4,2019,13.64
County of Newell,2019-05,5,2019,9.28
County of Newell,2019-06,6,2019,33.04
County of Newell,2019-07,7,2019,37.8
County of Newell,2019-08,8,2019,31.51
County of Newell,2019-09,9,2019,40.98
County of Newell,2019-10,10,2019,5.72
County of Newell,2019-11,11,2019,19.93
County of Newell,2019-12,12,2019,7.15
County of Newell,2020-01,1,2020,7.01
County of Newell,2020-02,2,2020,13.93
County of Newell,2020-03,3,2020,8.54
County of Newell,2020-04,4,2020,6.22
County of Newell,2020-05,5,2020,62.29
County of Newell,2020-06,6,2020,127.21
County of Newell,2020-07,7,2020,36.75
County of Newell,2020-08,8,2020,6.8
County of Newell,2020-09,9,2020,21.96
County of Newell,2020-10,10,2020,12.1
County of Newell,2020-11,11,2020,16.04
County of Newell,2020-12,12,2020,13.99
County of Newell,2021-01,1,2021,1.73
County of Newell,2021-02,2,2021,7.4
County of Newell,2021-03,3,2021,2.72
County of Newell,2021-04,4,2021,8.98
County of Newell,2021-05,5,2021,44.29
County of Newell,2021-06,6,2021,25.89
County of Newell,2021-07,7,2021,20.34
County of Newell,2021-08,8,2021,33.99
County of Newell,2021-09,9,2021,12.59
County of Newell,2021-10,10,2021,11.11
County of Newell,2021-11,11,2021,4.14
County of Newell,2021-12,12,2021,11.37
County of Newell,2022-01,1,2022,1.47
County of Newell,2022-02,2,2022,7.85
County of Newell,2022-03,3,2022,9.45
County of Newell,2022-04,4,2022,8.63
County of Newell,2022-05,5,2022,12.37
County of Newell,2022-06,6,2022,106.77
County of Newell,2022-07,7,2022,87.23
County of Newell,2022-08,8,2022,22.21
County of Newell,2022-09,9,2022,4.07
County of Newell,2022-10,10,2022,6.67
County of Newell,2022-11,11,2022,18.04
County of Newell,2022-12,12,2022,16.52
County of Newell,2023-01,1,2023,4.04
County of Newell,2023-02,2,2023,6.43
County of Newell,2023-03,3,2023,9.14
County of Newell,2023-04,4,2023,7.71
County of Newell,2023-05,5,2023,12.75
County of Newell,2023-06,6,2023,23.29
County of Newell,2023-07,7,2023,32.63
County of Newell,2023-08,8,2023,16.24
County of Newell,2023-09,9,2023,12.54
County of Newell,2023-10,10,2023,16.55
County of Newell,2023-11,11,2023,1.87
County of Newell,2023-12,12,2023,3.23
County of Newell,2024-01,1,2024,11.93
County of Newell,2024-02,2,2024,11.33
County of Newell,2024-03,3,2024,20.64
County of Newell,2024-04,4,2024,31.88
County of Newell,2024-05,5,2024,69.26
County of Newell,2024-06,6,2024,41.49
County of Paintearth No. 18,2012-01,1,2012,4.88
County of Paintearth No. 18,2012-02,2,2012,5.61
County of Paintearth No. 18,2012-03,3,2012,26.83
County of Paintearth No. 18,2012-04,4,2012,42.54
County of Paintearth No. 18,2012-05,5,2012,66.55
County of Paintearth No. 18,2012-06,6,2012,107.57
County of Paintearth No. 18,2012-07,7,2012,88.6
County of Paintearth No. 18,2012-08,8,2012,21.1
County of Paintearth No. 18,2012-09,9,2012,14.28
County of Paintearth No. 18,2012-10,10,2012,24.28
County of Paintearth No. 18,2012-11,11,2012,12.5
County of Paintearth No. 18,2012-12,12,2012,21.25
County of Paintearth No. 18,2013-01,1,2013,8.58
County of Paintearth No. 18,2013-02,2,2013,5.23
County of Paintearth No. 18,2013-03,3,2013,8.22
County of Paintearth No. 18,2013-04,4,2013,20.31
County of Paintearth No. 18,2013-05,5,2013,35.4
County of Paintearth No. 18,2013-06,6,2013,93.87
County of Paintearth No. 18,2013-07,7,2013,49.45
County of Paintearth No. 18,2013-08,8,2013,37.48
County of Paintearth No. 18,2013-09,9,2013,12.72
County of Paintearth No. 18,2013-10,10,2013,5.55
County of Paintearth No. 18,2013-11,11,2013,14.87
County of Paintearth No. 18,2013-12,12,2013,11.71
County of Paintearth No. 18,2014-01,1,2014,7.23
County of Paintearth No. 18,2014-02,2,2014,7.55
County of Paintearth No. 18,2014-03,3,2014,8.98
County of Paintearth No. 18,2014-04,4,2014,22
County of Paintearth No. 18,2014-05,5,2014,27.71
County of Paintearth No. 18,2014-06,6,2014,97.59
County of Paintearth No. 18,2014-07,7,2014,54.41
County of Paintearth No. 18,2014-08,8,2014,62.72
County of Paintearth No. 18,2014-09,9,2014,37.85
County of Paintearth No. 18,2014-10,10,2014,8.5
County of Paintearth No. 18,2014-11,11,2014,37.49
County of Paintearth No. 18,2014-12,12,2014,4.62
County of Paintearth No. 18,2015-01,1,2015,10.44
County of Paintearth No. 18,2015-02,2,2015,16.37
County of Paintearth No. 18,2015-03,3,2015,13.91
County of Paintearth No. 18,2015-04,4,2015,12.26
County of Paintearth No. 18,2015-05,5,2015,11.84
County of Paintearth No. 18,2015-06,6,2015,59.9
County of Paintearth No. 18,2015-07,7,2015,66.51
County of Paintearth No. 18,2015-08,8,2015,105.04
